station_id,city_name,date,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,avg_wind_dir_deg,avg_wind_speed_kmh,avg_sea_level_pres_hpa
13588,Skopje,2023-05-10,Spring,12.6,10.8,15.2,1.0,86.0,9.9,1017.4
13588,Skopje,2023-05-11,Spring,12.3,10.5,14.7,1.5,88.0,7.2,1017.3
13588,Skopje,2023-05-12,Spring,14.8,10.8,20.1,0.8,83.0,6.5,1017.5
13588,Skopje,2023-05-13,Spring,16.2,12.1,21.8,1.8,96.0,6.5,1020.2
13588,Skopje,2023-05-14,Spring,13.9,11.2,18.1,6.5,68.0,12.7,1018.7
13588,Skopje,2023-05-15,Spring,13.8,10.4,19.4,3.2,31.0,8.4,1013.5
13588,Skopje,2023-05-16,Spring,16.8,11.7,19.2,2.9,43.0,7.9,1009.0
13588,Skopje,2023-05-17,Spring,17.5,11.5,24.4,0.0,249.0,7.4,1008.6
13588,Skopje,2023-05-18,Spring,14.8,13.3,18.5,1.5,292.0,14.4,1014.1
13588,Skopje,2023-05-19,Spring,17.4,12.6,24.7,0.0,272.0,7.8,1018.2
13588,Skopje,2023-05-20,Spring,17.2,10.3,26.6,0.0,182.0,7.2,1015.9
13588,Skopje,2023-05-21,Spring,17.7,12.0,23.1,1.5,282.0,5.3,1012.0
13588,Skopje,2023-05-22,Spring,16.8,13.4,23.2,0.0,278.0,8.4,1012.2
13588,Skopje,2023-05-23,Spring,18.4,11.3,25.5,2.3,302.0,8.4,1012.9
13588,Skopje,2023-05-24,Spring,19.2,11.7,26.6,0.0,291.0,6.3,1013.4
13588,Skopje,2023-05-25,Spring,19.1,15.0,26.1,0.0,287.0,9.0,1015.7
13588,Skopje,2023-05-26,Spring,17.6,13.2,25.4,1.3,303.0,8.6,1015.7
13588,Skopje,2023-05-27,Spring,18.5,12.6,25.2,0.0,278.0,9.6,1014.9
13588,Skopje,2023-05-28,Spring,19.3,15.3,24.2,0.0,261.0,10.5,1012.7
13588,Skopje,2023-05-29,Spring,19.4,12.8,25.6,12.4,302.0,6.3,1012.2
13588,Skopje,2023-05-30,Spring,19.0,13.4,26.8,2.0,328.0,5.4,1013.9
13588,Skopje,2023-05-31,Spring,18.4,14.6,23.8,9.1,353.0,3.8,1016.5
13588,Skopje,2023-06-01,Summer,18.2,14.8,25.6,1.8,27.0,4.2,1015.5
13588,Skopje,2023-06-02,Summer,20.9,14.1,27.9,0.0,105.0,6.5,1011.9
13588,Skopje,2023-06-03,Summer,17.1,14.6,22.7,0.0,266.0,6.4,1014.3
13588,Skopje,2023-06-04,Summer,17.9,13.5,21.9,0.3,229.0,5.4,1018.3
13588,Skopje,2023-06-05,Summer,19.2,15.5,23.6,0.5,3.0,5.4,1018.6
13588,Skopje,2023-06-06,Summer,25.5,16.0,27.4,0.0,356.0,6.8,1016.5
13588,Skopje,2023-06-07,Summer,21.6,15.6,26.1,0.3,330.0,6.0,1015.5
13588,Skopje,2023-06-08,Summer,20.8,15.0,28.8,0.0,291.0,5.9,1013.3
13588,Skopje,2023-06-09,Summer,21.5,13.8,30.5,0.0,313.0,8.1,1011.5
13588,Skopje,2023-06-10,Summer,21.4,14.9,28.8,0.0,303.0,7.2,1009.8
13588,Skopje,2023-06-11,Summer,20.9,16.7,28.3,0.0,249.0,8.1,1009.1
13588,Skopje,2023-06-12,Summer,19.0,15.9,24.9,0.5,356.0,4.9,1009.7
13588,Skopje,2023-06-13,Summer,19.7,16.1,24.3,5.1,323.0,6.3,1010.4
13588,Skopje,2023-06-14,Summer,20.1,16.2,26.4,0.0,38.0,4.1,1012.0
13588,Skopje,2023-06-15,Summer,19.1,16.9,24.0,3.8,16.0,4.3,1011.8
13588,Skopje,2023-06-16,Summer,18.2,15.7,24.3,2.0,315.0,6.2,1008.1
13588,Skopje,2023-06-17,Summer,17.5,15.7,19.5,1.8,300.0,15.9,1010.4
13588,Skopje,2023-06-18,Summer,19.3,14.3,25.1,0.0,296.0,12.2,1014.4
13588,Skopje,2023-06-19,Summer,21.4,13.3,28.7,0.0,276.0,12.6,1016.4
13588,Skopje,2023-06-20,Summer,23.2,14.4,31.5,0.0,303.0,7.0,1016.6
13588,Skopje,2023-06-21,Summer,25.5,17.2,33.3,0.0,281.0,6.6,1016.5
13588,Skopje,2023-06-22,Summer,27.1,19.0,34.3,0.0,263.0,6.8,1017.6
13588,Skopje,2023-06-23,Summer,27.6,18.7,34.0,0.0,18.0,4.8,1015.5
13588,Skopje,2023-06-24,Summer,24.4,20.1,29.7,0.0,265.0,7.4,1014.2
13588,Skopje,2023-06-25,Summer,23.8,17.9,30.1,0.0,283.0,9.8,1013.3
13588,Skopje,2023-06-26,Summer,23.8,18.9,29.3,0.5,293.0,12.5,1012.6
13588,Skopje,2023-06-27,Summer,24.1,16.8,31.5,0.0,262.0,9.3,1012.9
13588,Skopje,2023-06-28,Summer,20.7,15.6,28.9,0.0,277.0,12.5,1013.1
13588,Skopje,2023-06-29,Summer,18.9,13.4,26.7,1.8,269.0,8.4,1016.7
13588,Skopje,2023-06-30,Summer,22.4,12.6,30.3,0.0,71.0,6.8,1014.0
13588,Skopje,2023-07-01,Summer,21.2,15.9,31.1,0.0,213.0,5.7,1010.1
13588,Skopje,2023-07-02,Summer,21.9,17.2,27.9,12.2,313.0,5.4,1008.8
13588,Skopje,2023-07-03,Summer,23.9,17.5,30.8,0.0,277.0,10.1,1012.3
13588,Skopje,2023-07-04,Summer,25.0,17.2,33.1,0.0,244.0,7.4,1013.0
13588,Skopje,2023-07-05,Summer,22.7,18.5,29.1,4.6,236.0,8.4,1013.3
13588,Skopje,2023-07-06,Summer,24.0,16.7,32.2,0.5,272.0,8.1,1013.2
13588,Skopje,2023-07-07,Summer,24.6,18.8,31.5,0.0,285.0,13.5,1015.6
13588,Skopje,2023-07-08,Summer,23.1,16.8,29.2,1.5,298.0,14.4,1019.0
13588,Skopje,2023-07-09,Summer,23.8,15.2,30.9,0.0,298.0,11.8,1019.7
13588,Skopje,2023-07-10,Summer,23.8,16.2,30.9,0.0,283.0,10.1,1020.0
13588,Skopje,2023-07-11,Summer,24.7,15.8,33.9,0.0,265.0,7.5,1018.7
13588,Skopje,2023-07-12,Summer,27.4,17.9,37.7,0.0,255.0,5.9,1016.7
13588,Skopje,2023-07-13,Summer,27.6,18.7,37.7,0.0,234.0,6.4,1015.5
13588,Skopje,2023-07-14,Summer,28.5,20.4,37.0,0.0,258.0,8.0,1014.2
13588,Skopje,2023-07-15,Summer,29.3,21.6,37.2,0.0,270.0,8.1,1014.7
13588,Skopje,2023-07-16,Summer,30.2,22.5,38.0,0.0,244.0,6.8,1014.5
13588,Skopje,2023-07-17,Summer,30.6,22.9,38.8,0.0,299.0,7.4,1015.3
13588,Skopje,2023-07-18,Summer,29.5,22.2,36.9,0.0,304.0,10.9,1015.2
13588,Skopje,2023-07-19,Summer,29.3,21.6,38.4,0.0,294.0,8.7,1012.4
13588,Skopje,2023-07-20,Summer,28.2,20.9,36.8,0.0,270.0,8.2,1008.9
13588,Skopje,2023-07-21,Summer,29.4,21.1,39.4,0.0,218.0,7.4,1010.7
13588,Skopje,2023-07-22,Summer,30.3,21.0,40.3,0.0,220.0,9.0,1012.1
13588,Skopje,2023-07-23,Summer,27.4,20.9,37.1,0.0,36.0,8.5,1014.9
13588,Skopje,2023-07-24,Summer,26.8,17.8,36.6,1.3,37.0,6.0,1014.5
13588,Skopje,2023-07-25,Summer,29.2,20.0,39.6,0.0,275.0,4.7,1007.7
13588,Skopje,2023-07-26,Summer,28.2,21.5,37.3,0.0,242.0,13.4,1002.9
13588,Skopje,2023-07-27,Summer,20.7,16.2,27.3,0.0,316.0,16.0,1012.6
13588,Skopje,2023-07-28,Summer,22.8,12.3,32.7,0.0,2.0,6.8,1014.6
13588,Skopje,2023-07-29,Summer,26.3,16.3,35.4,0.0,261.0,6.2,1011.7
13588,Skopje,2023-07-30,Summer,28.2,19.5,36.4,0.0,317.0,8.0,1009.8
13588,Skopje,2023-07-31,Summer,25.8,20.9,32.1,0.0,307.0,12.3,1010.9
13588,Skopje,2023-08-01,Summer,25.8,17.3,33.9,0.0,309.0,8.0,1008.7
